source	target	relation
HGNC:7732	HGNC:14901	1
HGNC:7746	HGNC:2903	1
HGNC:7746	HGNC:13414	1
HGNC:7775	HGNC:3446	1
HGNC:7775	HGNC:3767	1
HGNC:7777	HGNC:10409	1
HGNC:7777	HGNC:1133	1
HGNC:7799	HGNC:12782	1
HGNC:7808	HGNC:4390	-1
HGNC:10668	HGNC:14931	1
HGNC:8023	UMLS:C4014258	1
HGNC:8033	HGNC:19664	1
HGNC:8507	HGNC:9803	1
HGNC:8507	HGNC:18540	1
HGNC:16683	HGNC:IKK complex	1
HGNC:13071	HGNC:5969	1
HGNC:49897	HGNC:3265	1
HGNC:30031	HGNC:8820	1
HGNC:8968	HGNC:11992	1
HGNC:8968	HGNC:2859140	1
HGNC:16648	HGNC:6876	1
HGNC:9208	HGNC:10991	1
HGNC:9208	UMLS:C0265279	1
HGNC:9255	HGNC:3690	1
HGNC:9617	HGNC:25847	1
HGNC:9645	HGNC:24436	1
HGNC:9649	HGNC:12816	1
HGNC:9891	UMLS:C0278996	-1
HGNC:9950	HGNC:9802	1
HGNC:9963	HGNC:5344	1
HGNC:9963	HGNC:15095	1
HGNC:9963	HGNC:1951	1
HGNC:24821	HGNC:4388	1
HGNC:30324	HGNC:19086	1
HGNC:669	HGNC:27301	1
HGNC:669	HGNC:15606	-1
HGNC:669	HGNC:7989	1
HGNC:10018	HGNC:5232	1
HGNC:17384	HGNC:4540	1
HGNC:17384	HGNC:1925	1
HGNC:17384	HGNC:8032	1
HGNC:10069	HGNC:7989	1
HGNC:10069	HGNC:2595	1
HGNC:10069	HGNC:10241	1
HGNC:10069	HGNC:10418	1
HGNC:10257	HGNC:15307	1
HGNC:10289	HGNC:8804	1
HGNC:10289	HGNC:3071	1
HGNC:10432	HGNC:2592	1
HGNC:10432	HGNC:6855	1
HGNC:30394	HGNC:6871	-1
HGNC:16	HGNC:805	1
HGNC:30417	HGNC:4566	1
HGNC:10821	HGNC:12775	1
HGNC:10821	HGNC:5286	1
HGNC:10838	HGNC:6015	1
HGNC:16833	HGNC:14131	-1
HGNC:24105	HGNC:6853	1
HGNC:30796	HGNC:6019	1
HGNC:12502	HGNC:9955	1
HGNC:11719	HGNC:1373	1
HGNC:18152	HGNC:7798	1
HGNC:18152	HGNC:3819	1
HGNC:18152	HGNC:14727	1
HGNC:18152	HGNC:3770	1
HGNC:18152	HGNC:11811	1
HGNC:18152	HGNC:5239	1
HGNC:16264	HGNC:21650	1
HGNC:12476	UMLS:C0340427	1
HGNC:12480	HGNC:3023	-1
HGNC:12613	HGNC:4410	-1
HGNC:12614	HGNC:15100	1
HGNC:16858	HGNC:4039	1
HGNC:16858	HGNC:13067	1
HGNC:12732	HGNC:9801	-1
HGNC:12761	HGNC:10485	1
HGNC:17004	HGNC:897	1
HGNC:17004	HGNC:7775	1
HGNC:12833	HGNC:31249	1
HGNC:20756	HGNC:8980	1
HGNC:30899	HGNC:8181	1
HGNC:30899	HGNC:11359	1
HGNC:30899	UMLS:C0027819	1
HGNC:23	HGNC:14131	1
HGNC:29	HGNC:5173	1
HGNC:29	HGNC:31266	1
HGNC:29	HGNC:6008	1
HGNC:33	HGNC:2170	1
HGNC:48	HGNC:2514	1
HGNC:34	HGNC:24640	1
HGNC:34	HGNC:6008	1
HGNC:34	HGNC:10585	1
HGNC:34	HGNC:16844	1
HGNC:34	HGNC:285	1
HGNC:34	HGNC:12562	1
HGNC:34	HGNC:5286	1
HGNC:34	HGNC:6875	1
HGNC:76	HGNC:6465	1
HGNC:76	HGNC:6886	1
HGNC:76	HGNC:9829	1
HGNC:89	HGNC:11275	1
HGNC:91	HGNC:23096	1
HGNC:92	HGNC:7127	1
HGNC:93	HGNC:6871	1
HGNC:118	HGNC:971	1
HGNC:118	HGNC:3690	1
HGNC:119	HGNC:4948	1
HGNC:124	HGNC:6270	1
HGNC:129	HGNC:5433	1
HGNC:129	HGNC:2593	1
HGNC:129	HGNC:7673	1
HGNC:129	HGNC:4395	1
HGNC:129	HGNC:708	1
HGNC:129	HGNC:1409	1
HGNC:130	HGNC:3168	1
HGNC:130	HGNC:4574	1
HGNC:130	HGNC:24791	1
HGNC:130	HGNC:6518	1
HGNC:132	HGNC:2892	1
HGNC:132	HGNC:4410	1
HGNC:143	HGNC:1403	1
HGNC:143	HGNC:2440	1
HGNC:143	HGNC:14281	1
HGNC:143	HGNC:6874	1
HGNC:143	HGNC:2152	1
HGNC:143	HGNC:1681	1
HGNC:144	HGNC:24258	1
HGNC:144	HGNC:4408	1
HGNC:145	HGNC:3561	1
HGNC:145	HGNC:7809	1
HGNC:166	HGNC:9393	1
HGNC:163	HGNC:8208	1
HGNC:164	HGNC:5432	1
HGNC:171	HGNC:6876	1
HGNC:174	HGNC:9955	1
HGNC:175	HGNC:8473	1
HGNC:175	HGNC:1390	1
HGNC:177	HGNC:1397	1
HGNC:186	HGNC:7139	1
HGNC:186	HGNC:9690	1
HGNC:186	HGNC:5967	1
HGNC:188	HGNC:2200	1
HGNC:188	HGNC:12692	1
HGNC:225	HGNC:1957	1
HGNC:232	HGNC:5432	1
HGNC:236	HGNC:644	1
HGNC:237	HGNC:4388	1
HGNC:243	HGNC:7590	1
HGNC:245	UMLS:C0265221	1
HGNC:250	HGNC:5962	1
HGNC:251	HGNC:1602	1
HGNC:257	UMLS:C1833508	1
HGNC:270	HGNC:286	1
HGNC:285	HGNC:11827	1
HGNC:285	HGNC:14988	1
HGNC:285	HGNC:1050	1
HGNC:289	HGNC:16705	1
HGNC:289	HGNC:12569	1
HGNC:291	UMLS:C0024790	1
HGNC:317	UMLS:C4310764	1
HGNC:318	HGNC:13575	1
HGNC:320	HGNC:14836	1
HGNC:321	HGNC:2170	1
HGNC:330	HGNC:1511	1
HGNC:6188	HGNC:11998	1
HGNC:6188	HGNC:7587	1
HGNC:6188	HGNC:9059	1
HGNC:333	HGNC:12971	1
HGNC:333	UMLS:C0023473	1
HGNC:333	HGNC:286	1
HGNC:333	HGNC:17098	1
HGNC:333	HGNC:5432	1
HGNC:333	HGNC:5975	1
HGNC:333	HGNC:1674	1
HGNC:336	HGNC:4396	1
HGNC:336	HGNC:6188	1
HGNC:336	HGNC:15294	1
HGNC:336	HGNC:28906	1
HGNC:336	HGNC:30260	1
HGNC:336	UMLS:C1836705	1
HGNC:338	HGNC:4390	1
HGNC:341	HGNC:4410	1
HGNC:7960	HGNC:9412	1
HGNC:7960	HGNC:11364	1
HGNC:343	HGNC:21088	1
HGNC:361	HGNC:10349	1
HGNC:362	HGNC:2436	1
HGNC:391	HGNC:18634	1
HGNC:391	HGNC:4431	1
HGNC:391	HGNC:11393	1
HGNC:391	HGNC:13516	1
HGNC:391	HGNC:2561	1
HGNC:391	HGNC:4096	1
HGNC:392	HGNC:17383	1
HGNC:392	HGNC:4587	1
HGNC:392	HGNC:15129	1
HGNC:395	HGNC:4586	1
HGNC:397	HGNC:1499	1
HGNC:397	UMLS:C3279992	1
HGNC:399	HGNC:6853	1
HGNC:61	HGNC:17858	1
HGNC:61	HGNC:28204	1
HGNC:404	HGNC:6886	1
HGNC:409	HGNC:14131	1
HGNC:403	HGNC:7325	1
HGNC:414	UMLS:C1856897	1
HGNC:417	HGNC:10252	1
HGNC:427	HGNC:6174	1
HGNC:427	UMLS:C0376358	1
HGNC:427	HGNC:4083	1
HGNC:427	HGNC:10333	1
HGNC:427	HGNC:1391	1
HGNC:427	HGNC:21396	1
HGNC:430	HGNC:5974	1
HGNC:438	HGNC:5009	1
HGNC:438	HGNC:10599	1
HGNC:438	HGNC:2979	1
HGNC:438	HGNC:11406	1
HGNC:438	HGNC:6407	1
HGNC:464	HGNC:8507	1
HGNC:465	HGNC:6974	1
HGNC:469	HGNC:28945	1
HGNC:469	HGNC:4382	1
HGNC:470	HGNC:2705	1
HGNC:1052	HGNC:4076	1
HGNC:473	HGNC:9801	1
HGNC:492	UMLS:C0041341	1
HGNC:494	HGNC:9232	1
HGNC:494	HGNC:785	1
HGNC:10990	HGNC:591	1
HGNC:10990	HGNC:5253	1
HGNC:10990	UMLS:C1833021	1
HGNC:583	HGNC:3285	1
HGNC:583	HGNC:14766	1
HGNC:583	HGNC:7162	1
HGNC:583	HGNC:25827	1
HGNC:583	HGNC:12854	1
HGNC:583	UMLS:C0028945	1
HGNC:583	HGNC:6597	1
HGNC:583	HGNC:11769	1
HGNC:583	HGNC:1604	1
HGNC:583	HGNC:3688	1
HGNC:583	HGNC:6947	1
HGNC:583	HGNC:6019	1
HGNC:591	HGNC:7174	1
HGNC:592	HGNC:16460	1
HGNC:600	HGNC:9416	1
HGNC:600	HGNC:1504	1
HGNC:603	HGNC:7691	1
HGNC:603	HGNC:6267	1
HGNC:603	HGNC:15362	1
HGNC:603	HGNC:14537	1
HGNC:609	HGNC:4852	1
HGNC:610	HGNC:5301	1
HGNC:613	HGNC:6318	1
HGNC:613	HGNC:13829	1
HGNC:613	HGNC:15312	1
HGNC:613	HGNC:30185	1
HGNC:613	HGNC:1403	1
HGNC:613	HGNC:8800	1
HGNC:613	HGNC:6970	1
HGNC:613	HGNC:6284	1
HGNC:613	HGNC:5971	1
HGNC:620	HGNC:6840	1
HGNC:620	HGNC:5724	1
HGNC:620	HGNC:16627	1
HGNC:620	HGNC:16844	1
HGNC:626	UMLS:C0002736	1
HGNC:626	HGNC:11892	1
HGNC:11920	HGNC:2900	1
HGNC:11920	HGNC:8978	1
HGNC:11936	HGNC:11892	1
HGNC:634	HGNC:32207	1
HGNC:634	HGNC:15207	1
HGNC:638	HGNC:15171	1
HGNC:644	HGNC:18640	1
HGNC:644	HGNC:7717	1
HGNC:644	HGNC:990	1
HGNC:644	HGNC:4580	1
HGNC:644	UMLS:C1850569	1
HGNC:644	HGNC:235	1
HGNC:644	HGNC:8803	1
HGNC:57	UMLS:C1861923	1
HGNC:663	UMLS:C1845861	1
HGNC:713	HGNC:14901	1
HGNC:713	HGNC:6707	1
HGNC:713	HGNC:15249	1
HGNC:713	HGNC:1725	1
HGNC:714	HGNC:644	1
HGNC:11425	HGNC:17955	1
HGNC:11425	HGNC:17091	1
HGNC:11425	HGNC:20731	1
HGNC:735	HGNC:4384	1
HGNC:735	HGNC:3432	1
HGNC:738	HGNC:2545	1
HGNC:746	HGNC:283	1
HGNC:753	HGNC:1228	1
HGNC:756	HGNC:8981	1
HGNC:757	HGNC:5971	1
HGNC:758	HGNC:6139	1
HGNC:775	HGNC:20778	1
HGNC:794	HGNC:6156	1
HGNC:795	HGNC:13625	1
HGNC:795	HGNC:4385	1
HGNC:795	HGNC:277	1
HGNC:795	HGNC:17271	1
HGNC:795	HGNC:29023	1
HGNC:795	HGNC:5974	1
HGNC:795	HGNC:7882	1
HGNC:795	HGNC:6307	1
HGNC:795	HGNC:11766	1
HGNC:795	HGNC:2505	1
HGNC:795	HGNC:4067	1
HGNC:800	HGNC:7978	1
HGNC:801	HGNC:9449	1
HGNC:801	HGNC:234	1
HGNC:801	HGNC:4387	1
HGNC:4026	HGNC:358	1
HGNC:811	HGNC:11785	1
HGNC:812	HGNC:14711	1
HGNC:812	HGNC:4388	1
HGNC:812	HGNC:14281	1
HGNC:814	HGNC:11526	1
HGNC:823	HGNC:14992	1
HGNC:823	HGNC:1397	1
HGNC:877	HGNC:6842	1
HGNC:838	UMLS:C3151227	1
HGNC:851	HGNC:4401	1
HGNC:854	UMLS:C3539507	1
HGNC:857	HGNC:8032	1
HGNC:869	HGNC:28426	1
HGNC:869	HGNC:8981	1
HGNC:869	HGNC:2610	1
HGNC:870	HGNC:5292	1
HGNC:882	HGNC:1722	1
HGNC:882	HGNC:15917	1
HGNC:894	HGNC:6873	1
HGNC:894	HGNC:6093	1
HGNC:897	HGNC:2436	1
HGNC:897	HGNC:3821	1
HGNC:897	HGNC:25754	1
HGNC:914	UMLS:C2675650	1
HGNC:914	HGNC:11526	1
HGNC:951	HGNC:4037	1
HGNC:952	HGNC:5299	1
HGNC:952	HGNC:1397	1
HGNC:952	HGNC:11936	1
HGNC:952	HGNC:1774	1
HGNC:969	HGNC:5974	1
HGNC:969	HGNC:6153	1
HGNC:983	HGNC:4396	1
HGNC:983	UMLS:C0432243	1
HGNC:986	HGNC:11138	1
HGNC:986	HGNC:6324	1
HGNC:986	HGNC:6137	1
HGNC:986	HGNC:4412	1
HGNC:986	HGNC:14901	1
HGNC:987	HGNC:18656	1
HGNC:987	HGNC:6840	1
HGNC:987	HGNC:234	1
HGNC:987	HGNC:1452	1
HGNC:987	HGNC:8981	1
HGNC:1582	HGNC:13395	1
HGNC:990	HGNC:8930	1
HGNC:990	HGNC:6395	1
HGNC:990	HGNC:13017	1
HGNC:990	HGNC:11362	1
HGNC:1001	HGNC:6387	1
HGNC:1012	HGNC:17623	1
HGNC:1014	HGNC:11521	1
HGNC:1033	HGNC:45	1
HGNC:1033	HGNC:4385	1
HGNC:1033	HGNC:5971	1
HGNC:1033	HGNC:13963	1
HGNC:1033	HGNC:5344	1
HGNC:1033	HGNC:15460	1
HGNC:1037	HGNC:15248	1
HGNC:1058	HGNC:8976	1
HGNC:1062	HGNC:5183	1
HGNC:1067	HGNC:282	1
HGNC:1069	HGNC:7010	1
HGNC:1071	HGNC:286	1
HGNC:1071	HGNC:1759	1
HGNC:1076	HGNC:5975	1
HGNC:1076	HGNC:14845	1
HGNC:1076	HGNC:19718	1
HGNC:1077	UMLS:C0342482	1
HGNC:1077	HGNC:1606	1
HGNC:1078	HGNC:4410	1
HGNC:1078	HGNC:11048	1
HGNC:1078	UMLS:C0009324	1
HGNC:1078	HGNC:3767	1
HGNC:1100	HGNC:11630	1
HGNC:1100	HGNC:18957	1
HGNC:1100	HGNC:758	1
HGNC:1100	HGNC:11119	1
HGNC:1100	UMLS:C4014584	1
HGNC:1100	HGNC:6027	1
HGNC:1100	UMLS:C0007194	1
HGNC:1100	UMLS:C1845070	1
HGNC:1100	HGNC:11283	1
HGNC:1100	UMLS:C3280527	1
HGNC:1100	HGNC:6871	1
HGNC:1100	HGNC:30298	1
HGNC:1097	HGNC:4388	1
HGNC:1097	HGNC:235	1
HGNC:1097	HGNC:6162	1
HGNC:1097	HGNC:27984	1
HGNC:1097	HGNC:76	1
HGNC:1097	HGNC:2384	1
HGNC:1097	HGNC:7150	1
HGNC:1097	HGNC:9855	1
HGNC:1097	HGNC:3023	1
HGNC:1097	HGNC:11820	1
HGNC:1097	HGNC:3087	1
HGNC:1097	HGNC:1582	1
HGNC:1097	HGNC:5439	1
HGNC:1097	HGNC:6145	1
HGNC:1097	HGNC:5295	1
HGNC:1097	HGNC:1403	1
HGNC:1097	HGNC:9299	1
HGNC:1097	HGNC:4571	1
HGNC:1097	HGNC:704	1
HGNC:1101	HGNC:19071	1
HGNC:1101	HGNC:4388	1
HGNC:1101	HGNC:18584	1
HGNC:1101	HGNC:4584	1
HGNC:1101	HGNC:4384	1
HGNC:1101	HGNC:2433	1
HGNC:1101	HGNC:9784	1
HGNC:1101	HGNC:9196	1
HGNC:1101	HGNC:10935	1
HGNC:1101	HGNC:4045	1
HGNC:1101	HGNC:14998	1
HGNC:1101	HGNC:31293	1
HGNC:1101	HGNC:9848	1
HGNC:1122	HGNC:19663	1
HGNC:1133	HGNC:4087	1
HGNC:1133	HGNC:24825	1
HGNC:1149	HGNC:24791	1
HGNC:1149	HGNC:24531	1
HGNC:1228	HGNC:6037	1
HGNC:1228	HGNC:13203	1
HGNC:1228	HGNC:17290	1
HGNC:1242	HGNC:8981	1
HGNC:1245	HGNC:25090	1
HGNC:1246	HGNC:15021	1
HGNC:1247	HGNC:3054	1
HGNC:1248	HGNC:18181	1
HGNC:1318	HGNC:253	1
HGNC:1318	HGNC:4840	1
HGNC:1482	HGNC:2536	1
HGNC:1346	HGNC:3236	1
HGNC:1358	HGNC:19072	1
HGNC:1358	HGNC:5434	1
HGNC:1373	HGNC:15754	1
HGNC:1375	HGNC:10588	1
HGNC:1377	HGNC:4066	1
HGNC:1382	HGNC:8756	1
HGNC:1382	UMLS:C0272167	1
HGNC:1371	UMLS:C1140680	1
HGNC:1388	HGNC:4410	1
HGNC:1388	UMLS:C1856738	1
HGNC:1388	HGNC:6121	1
HGNC:1388	HGNC:6881	1
HGNC:1390	HGNC:8031	1
HGNC:1390	HGNC:17174	1
HGNC:1390	HGNC:11240	1
HGNC:1390	UMLS:C1849115	1
HGNC:1391	HGNC:10020	1
HGNC:1393	HGNC:235	1
HGNC:1393	HGNC:12841	1
HGNC:1393	UMLS:C1858806	1
HGNC:1397	HGNC:29869	1
HGNC:1397	HGNC:9857	1
HGNC:1402	HGNC:5009	1
HGNC:1404	HGNC:8156	1
HGNC:1421	HGNC:12779	1
HGNC:1424	HGNC:15001	1
HGNC:1442	HGNC:6021	1
HGNC:1442	HGNC:5286	1
HGNC:1445	HGNC:8979	1
HGNC:1455	HGNC:15460	1
HGNC:1455	HGNC:3796	1
HGNC:1476	UMLS:C4225318	1
HGNC:1515	HGNC:12801	1
HGNC:1509	HGNC:9077	1
HGNC:1509	HGNC:8590	1
HGNC:1509	HGNC:9451	1
HGNC:1509	UMLS:C0751285	1
HGNC:1500	HGNC:11795	1
HGNC:1500	HGNC:16701	1
HGNC:1500	HGNC:1542	1
HGNC:1500	HGNC:4066	1
HGNC:1512	HGNC:9956	1
HGNC:1513	HGNC:990	1
HGNC:1513	HGNC:8977	1
HGNC:1513	HGNC:3688	1
HGNC:1514	HGNC:1582	1
HGNC:1514	HGNC:6017	1
HGNC:1514	HGNC:17661	1
HGNC:1514	HGNC:9386	1
HGNC:1514	HGNC:5960	1
HGNC:1516	HGNC:391	1
HGNC:1527	HGNC:6843	1
HGNC:1527	HGNC:18539	1
HGNC:1527	HGNC:6846	1
HGNC:1529	HGNC:6887	1
HGNC:1529	HGNC:5235	1
HGNC:1529	HGNC:31304	1
HGNC:1529	HGNC:9759	1
HGNC:1529	HGNC:8176	1
HGNC:1529	HGNC:11241	1
HGNC:1529	HGNC:8803	1
HGNC:1529	HGNC:9356	1
HGNC:10472	HGNC:2902	1
HGNC:10471	HGNC:3785	1
HGNC:10471	HGNC:937	1
HGNC:1541	HGNC:7618	1
HGNC:1541	HGNC:20480	1
HGNC:1541	HGNC:8729	1
HGNC:1550	HGNC:11527	1
HGNC:1550	HGNC:9829	1
HGNC:1550	HGNC:9056	1
HGNC:1573	HGNC:6364	1
HGNC:1589	HGNC:18124	1
HGNC:1674	HGNC:3538	1
HGNC:1674	HGNC:8803	1
HGNC:1675	HGNC:9380	1
HGNC:1706	HGNC:17290	1
HGNC:1633	HGNC:4393	1
HGNC:11922	UMLS:C2750472	1
HGNC:1663	HGNC:4585	1
HGNC:1665	HGNC:6848	1
HGNC:3363	HGNC:4474	1
HGNC:3363	HGNC:8253	1
HGNC:11919	HGNC:1753	1
HGNC:11935	HGNC:5182	1
HGNC:1689	HGNC:1786	1
HGNC:1736	HGNC:5173	1
HGNC:1748	HGNC:15341	1
HGNC:1748	HGNC:6407	1
HGNC:1748	HGNC:7111	1
HGNC:1748	HGNC:4410	1
HGNC:1748	HGNC:11998	1
HGNC:1748	HGNC:2444	1
HGNC:1748	HGNC:1097	1
HGNC:1748	UMLS:C0027051	1
HGNC:1748	UMLS:C1865871	1
HGNC:1762	HGNC:3819	1
HGNC:1762	HGNC:5993	1
HGNC:1754	HGNC:11386	1
HGNC:1773	HGNC:18749	1
HGNC:1773	HGNC:9232	1
HGNC:1773	HGNC:7809	1
HGNC:1773	HGNC:5967	1
HGNC:1777	HGNC:25930	1
HGNC:1785	HGNC:19747	1
HGNC:1785	HGNC:1602	1
HGNC:1785	HGNC:3226	1
HGNC:1785	HGNC:17175	1
HGNC:1786	HGNC:4318	1
HGNC:1786	HGNC:3796	1
HGNC:1786	HGNC:4173	1
HGNC:1787	UMLS:C1845987	1
HGNC:1787	HGNC:12916	1
HGNC:1787	HGNC:12825	1
HGNC:1787	HGNC:4388	1
HGNC:1787	HGNC:10417	1
HGNC:1787	HGNC:11904	1
HGNC:1787	HGNC:132	1
HGNC:1787	HGNC:8854	1
HGNC:1787	HGNC:6150	1
HGNC:1787	HGNC:5173	1
HGNC:1787	HGNC:9065	1
HGNC:1787	HGNC:1989	1
HGNC:1787	HGNC:11241	1
HGNC:1787	HGNC:4410	1
HGNC:1787	HGNC:11503	1
HGNC:1788	HGNC:6773	1
HGNC:1833	HGNC:7799	1
HGNC:1836	HGNC:15916	1
HGNC:1857	HGNC:4068	1
HGNC:1869	HGNC:6192	1
HGNC:1875	HGNC:12658	1
HGNC:2528	HGNC:263	1
HGNC:2528	HGNC:15215	1
HGNC:2528	HGNC:29605	1
HGNC:1884	HGNC:3819	1
HGNC:1884	HGNC:4566	1
HGNC:1884	UMLS:C0238198	1
HGNC:1884	HGNC:6874	1
HGNC:1912	HGNC:24283	1
HGNC:387	HGNC:9071	1
HGNC:1938	UMLS:C0272137	1
HGNC:1952	UMLS:C0391826	1
HGNC:1955	HGNC:3113	1
HGNC:1956	HGNC:7512	1
HGNC:1958	HGNC:4396	1
HGNC:1962	HGNC:9882	1
HGNC:1965	HGNC:18646	1
HGNC:1965	HGNC:6204	1
HGNC:1966	HGNC:19576	1
HGNC:1967	HGNC:6307	1
HGNC:1967	HGNC:11367	1
HGNC:1967	HGNC:784	1
HGNC:1974	HGNC:4396	1
HGNC:3439	HGNC:6081	1
HGNC:3439	HGNC:5173	1
HGNC:565	HGNC:12410	1
HGNC:2020	HGNC:6193	1
HGNC:2025	HGNC:5992	1
HGNC:2025	HGNC:9726	1
HGNC:2073	HGNC:18185	1
HGNC:2073	HGNC:29814	1
HGNC:2073	HGNC:5418	1
HGNC:2073	HGNC:3689	1
HGNC:2074	HGNC:1050	1
HGNC:2074	HGNC:7227	1
HGNC:2076	HGNC:30841	1
HGNC:53	HGNC:1399	1
HGNC:53	HGNC:14799	1
HGNC:2151	HGNC:12784	1
HGNC:2151	HGNC:5014	1
HGNC:2148	HGNC:18788	1
HGNC:2148	HGNC:6774	1
HGNC:2150	HGNC:19664	1
HGNC:2159	HGNC:7578	1
HGNC:2171	HGNC:700	1
HGNC:2197	HGNC:4396	1
HGNC:2197	HGNC:6148	1
HGNC:2197	HGNC:22962	1
HGNC:2197	HGNC:1606	1
HGNC:2197	HGNC:4081	1
HGNC:2197	HGNC:6342	1
HGNC:2197	HGNC:8940	1
HGNC:2197	HGNC:16743	1
HGNC:2198	HGNC:1371	1
HGNC:2198	HGNC:16228	1
HGNC:2198	UMLS:C0024141	1
HGNC:2198	HGNC:9495	1
HGNC:2198	HGNC:6128	1
HGNC:2198	HGNC:15100	1
HGNC:2200	HGNC:1950	1
HGNC:2200	HGNC:16844	1
HGNC:2200	HGNC:8724	1
HGNC:2200	HGNC:4388	1
HGNC:2200	HGNC:14131	1
HGNC:2200	HGNC:2213	1
HGNC:2200	HGNC:3688	1
HGNC:2200	HGNC:6009	1
HGNC:2200	HGNC:8108	1
HGNC:2200	HGNC:2528	1
HGNC:2200	UMLS:C1527249	1
HGNC:2200	HGNC:38606	1
HGNC:2200	HGNC:3432	1
HGNC:2200	HGNC:16994	1
HGNC:2200	HGNC:7876	1
HGNC:2200	HGNC:20977	1
HGNC:2200	HGNC:8189	1
HGNC:2200	HGNC:744	1
HGNC:2201	HGNC:18541	1
HGNC:2201	HGNC:11633	1
HGNC:2201	HGNC:5229	1
HGNC:2202	HGNC:10628	1
HGNC:2202	HGNC:5173	1
HGNC:2202	HGNC:1727	1
HGNC:2202	HGNC:1952	1
HGNC:2202	HGNC:6407	1
HGNC:2202	HGNC:7064	1
HGNC:2204	HGNC:12494	1
HGNC:2204	HGNC:1461	1
HGNC:2204	HGNC:52276	1
HGNC:2204	HGNC:7568	1
HGNC:2206	HGNC:8783	1
HGNC:2207	HGNC:4388	1
HGNC:2208	HGNC:14846	1
HGNC:2209	HGNC:15454	1
HGNC:2210	HGNC:20731	1
HGNC:2211	HGNC:11006	1
HGNC:2211	HGNC:1677	1
HGNC:2212	HGNC:14131	1
HGNC:2212	HGNC:4379	1
HGNC:2213	HGNC:9612	1
HGNC:2213	HGNC:4410	1
HGNC:2213	HGNC:6004	1
HGNC:2214	HGNC:28915	1
HGNC:2214	HGNC:10478	1
HGNC:2214	HGNC:11050	1
HGNC:2214	HGNC:12338	1
HGNC:2214	HGNC:12515	1
HGNC:2214	HGNC:5467	1
HGNC:2214	HGNC:4402	1
HGNC:2214	HGNC:9472	1
HGNC:2214	HGNC:2623	1
HGNC:2214	HGNC:3025	1
HGNC:2217	HGNC:5294	1
HGNC:2219	HGNC:8264	1
HGNC:2185	HGNC:18854	1
HGNC:2186	HGNC:4388	1
HGNC:2186	HGNC:8740	1
HGNC:2186	HGNC:1678	1
HGNC:2187	HGNC:5030	1
HGNC:2187	HGNC:8781	1
HGNC:2187	HGNC:9318	1
HGNC:2187	HGNC:8783	1
HGNC:2194	HGNC:14294	1
HGNC:2194	HGNC:7217	1
HGNC:2194	HGNC:2203	1
HGNC:2228	HGNC:23785	1
HGNC:2228	UMLS:C0342278	1
HGNC:2228	HGNC:6632	1
HGNC:2235	HGNC:12419	1
HGNC:2277	HGNC:20371	1
HGNC:2280	HGNC:4396	1
HGNC:2263	HGNC:12372	1
HGNC:2295	UMLS:C0796135	1
HGNC:2321	HGNC:3804	1
HGNC:2323	HGNC:21839	1
HGNC:2323	HGNC:20390	1
HGNC:2328	HGNC:8346	1
HGNC:2330	HGNC:4388	1
HGNC:2330	HGNC:9967	1
HGNC:2330	HGNC:9395	1
HGNC:2348	HGNC:235	1
HGNC:2348	HGNC:29824	1
HGNC:2355	HGNC:11998	1
HGNC:2355	HGNC:4584	1
HGNC:2355	HGNC:9783	1
HGNC:2357	HGNC:6877	1
HGNC:2357	HGNC:6017	1
HGNC:2367	HGNC:9777	1
HGNC:2367	HGNC:9071	1
HGNC:2388	HGNC:5465	1
HGNC:2388	HGNC:8022	1
HGNC:2389	HGNC:4403	1
HGNC:2389	HGNC:4410	1
HGNC:2389	UMLS:C0242379	1
HGNC:2389	UMLS:C1854158	1
HGNC:2433	HGNC:6131	1
HGNC:2439	HGNC:4602	1
HGNC:2439	HGNC:6135	1
HGNC:2439	HGNC:8212	1
HGNC:2457	HGNC:19743	1
HGNC:2464	HGNC:4195	1
HGNC:2475	HGNC:108	1
HGNC:2475	HGNC:11359	1
HGNC:2475	HGNC:12036	1
HGNC:2488	HGNC:10631	1
HGNC:2488	HGNC:8032	1
HGNC:2488	HGNC:4410	1
HGNC:2488	HGNC:7584	1
HGNC:2488	HGNC:6831	1
HGNC:2488	UMLS:C0409818	1
HGNC:2500	HGNC:14841	1
HGNC:2501	HGNC:17800	1
HGNC:2501	HGNC:4410	1
HGNC:2505	HGNC:8318	1
HGNC:2509	HGNC:10903	1
HGNC:2518	HGNC:8975	1
HGNC:2518	HGNC:5465	1
HGNC:2518	HGNC:9486	1
HGNC:2514	HGNC:18854	1
HGNC:2514	HGNC:8178	1
HGNC:2514	HGNC:6284	1
HGNC:2514	HGNC:2328	1
HGNC:2514	HGNC:9988	1
HGNC:2514	HGNC:4392	1
HGNC:2514	HGNC:9277	1
HGNC:2514	HGNC:29796	1
HGNC:2514	HGNC:5961	1
HGNC:2514	HGNC:20610	1
HGNC:2514	HGNC:4393	1
HGNC:2519	HGNC:2592	1
HGNC:2529	HGNC:1609	1
HGNC:2529	HGNC:8350	1
HGNC:2536	HGNC:919	1
HGNC:2577	HGNC:120	1
HGNC:2577	HGNC:1777	1
HGNC:2577	HGNC:1607	1
HGNC:2578	HGNC:18856	1
HGNC:2578	HGNC:14060	1
HGNC:2578	HGNC:10471	1
HGNC:2584	HGNC:11998	1
HGNC:2584	HGNC:12333	1
HGNC:2597	HGNC:5971	1
HGNC:2597	HGNC:11009	1
HGNC:2597	HGNC:10610	1
